,year,price,transmission,mileage,tax,mpg,engineSize
51606,2018,7950,0,698,145.0,68.9,1.0
51607,2016,6498,0,17007,20.0,62.8,1.0
51608,2017,7040,0,36596,20.0,64.2,1.0
51609,2015,6118,0,16700,20.0,62.8,1.0
51610,2014,6495,0,26000,20.0,60.1,1.0
51611,2013,5495,0,42346,0.0,67.3,1.0
51612,2016,6795,0,30074,20.0,62.8,1.0
51613,2014,5498,0,39472,20.0,60.1,1.0
51614,2015,6370,0,20514,20.0,62.8,1.0
51615,2013,6640,0,28310,20.0,60.1,1.0
51616,2014,5641,0,26679,20.0,62.8,1.0
51617,2017,8998,0,14570,145.0,64.2,1.0
51618,2017,6898,0,15182,20.0,64.2,1.0
51619,2013,4298,0,40688,20.0,62.8,1.0
51620,2015,5091,0,40611,20.0,62.8,1.0
51621,2017,7298,0,26103,20.0,64.2,1.0
51622,2017,6998,0,26437,20.0,64.2,1.0
51623,2017,9489,0,5503,145.0,64.2,1.0
51624,2019,10489,0,2800,145.0,54.3,1.0
51625,2020,10125,0,15,145.0,54.3,1.0
51626,2020,10950,0,15,145.0,54.3,1.0
51627,2020,11989,0,2800,145.0,54.3,1.0
51628,2018,8489,0,13524,145.0,64.2,1.0
51629,2018,8989,0,18052,145.0,64.2,1.0
51630,2016,6489,0,29388,20.0,64.2,1.0
51631,2016,5900,0,25847,20.0,62.8,1.0
51632,2015,6650,0,15300,20.0,60.1,1.0
51633,2016,5495,0,53069,20.0,61.4,1.0
51634,2014,5460,0,36313,20.0,60.1,1.0
51635,2018,8995,0,7330,145.0,64.2,1.0
51636,2016,6298,0,42835,20.0,61.4,1.0
51637,2016,7998,0,27128,20.0,64.2,1.0
51638,2015,4998,0,46321,20.0,62.8,1.0
51639,2017,6390,0,44539,20.0,64.2,1.0
51640,2017,7498,0,29948,20.0,64.2,1.0
51641,2014,4298,0,44049,20.0,62.8,1.0
51642,2014,6991,0,26000,20.0,60.1,1.0
51643,2017,6991,0,30000,145.0,64.2,1.0
51644,2018,7450,0,9100,150.0,64.2,1.0
51645,2019,10950,0,10,145.0,54.3,1.0
51646,2017,7250,0,18500,145.0,64.2,1.0
51647,2018,7750,0,16500,145.0,64.2,1.0
51648,2017,6750,0,42000,20.0,60.1,1.0
51649,2020,9950,0,1000,145.0,54.3,1.0
51650,2020,10500,0,1000,145.0,54.3,1.0
51651,2020,10500,0,1000,145.0,54.3,1.0
51652,2020,10450,0,1000,145.0,54.3,1.0
51653,2019,8950,0,4048,145.0,54.3,1.0
51654,2019,9950,0,1000,145.0,54.3,1.0
51655,2020,12010,0,99,145.0,51.4,1.0
51656,2016,6995,0,19539,20.0,62.8,1.0
51657,2019,8580,0,9999,145.0,55.4,1.0
51658,2019,11975,0,14702,150.0,50.4,1.0
51659,2018,7990,0,5399,150.0,64.2,1.0
51660,2013,3999,0,51647,20.0,62.8,1.0
51661,2019,10355,0,9999,145.0,54.3,1.0
51662,2019,10355,0,9999,145.0,54.3,1.0
51663,2019,11320,0,99,145.0,51.4,1.0
51664,2016,5495,0,11000,20.0,62.8,1.0
51665,2019,10160,0,99,145.0,54.3,1.0
51666,2019,8755,0,9999,145.0,54.3,1.0
51667,2019,8880,0,9999,145.0,54.3,1.0
51668,2017,7995,0,15814,20.0,64.2,1.0
51669,2018,7550,0,16786,145.0,64.2,1.0
51670,2018,8995,1,11000,145.0,68.9,1.0
51671,2016,5000,0,73217,20.0,62.8,1.0
51672,2016,6290,0,19012,20.0,62.8,1.0
51673,2014,4733,0,38333,20.0,62.8,1.0
51674,2013,4980,0,64763,20.0,60.1,1.0
51675,2013,5500,0,23084,20.0,62.8,1.0
51676,2015,6698,0,28958,20.0,61.4,1.0
51677,2013,4750,0,40211,20.0,62.8,1.0
51678,2016,6250,0,25186,20.0,62.8,1.0
51679,2017,6990,0,27462,20.0,64.2,1.0
51680,2014,4498,0,54786,20.0,62.8,1.0
51681,2017,7495,0,14964,20.0,64.2,1.0
51682,2016,7495,0,34244,20.0,64.2,1.0
51683,2016,6995,0,29409,20.0,64.2,1.0
51684,2015,7250,0,38106,20.0,61.4,1.0
51685,2015,7250,0,39000,20.0,60.1,1.0
51686,2017,7750,0,33610,20.0,64.2,1.0
51687,2016,7000,0,47455,20.0,61.4,1.0
51688,2016,7950,0,19725,20.0,64.2,1.0
51689,2019,9999,0,10,145.0,54.3,1.0
51690,2020,9999,0,5000,145.0,54.3,1.0
51691,2020,9999,0,5000,145.0,54.3,1.0
51692,2014,5999,0,27290,20.0,62.8,1.0
51693,2017,7299,0,24050,20.0,64.2,1.0
51694,2020,9999,0,5000,145.0,54.3,1.0
51695,2020,9999,0,5000,145.0,54.3,1.0
51696,2020,9999,0,5000,145.0,54.3,1.0
51697,2019,9999,0,15,145.0,54.3,1.0
51698,2019,9699,0,10,145.0,54.3,1.0
51699,2019,10999,0,10,145.0,54.3,1.0
51700,2016,5491,0,30674,20.0,64.2,1.0
51701,2016,7495,0,13019,20.0,61.4,1.0
51702,2016,7640,0,10350,20.0,61.4,1.0
51703,2017,7950,0,24500,145.0,60.1,1.0
51704,2019,9995,0,4000,145.0,54.3,1.0
51705,2018,7495,0,11032,145.0,62.8,1.0
51706,2014,5995,0,51520,20.0,60.1,1.0
51707,2015,5965,0,33055,20.0,62.8,1.0
51708,2016,6290,0,12998,20.0,62.8,1.0
51709,2019,10965,0,1653,145.0,54.3,1.0
51710,2019,8999,0,2120,145.0,54.3,1.0
51711,2020,14965,0,2500,150.0,53.3,1.0
51712,2016,7465,0,26156,20.0,61.4,1.0
51713,2015,6765,0,47341,20.0,61.4,1.0
51714,2013,5965,0,52419,20.0,60.1,1.0
51715,2015,6865,0,38833,20.0,61.4,1.0
51716,2020,9465,0,1843,145.0,54.3,1.0
51717,2018,7995,0,9000,145.0,64.2,1.0
51718,2015,5499,0,27000,20.0,62.8,1.0
51719,2016,7000,0,47455,20.0,61.4,1.0
51720,2014,5899,0,17047,20.0,62.8,1.0
51721,2020,10799,0,943,145.0,51.4,1.0
51722,2017,7499,0,12500,145.0,64.2,1.0
51723,2019,9999,0,1501,145.0,54.3,1.0
51724,2014,5999,0,19955,20.0,60.1,1.0
51725,2017,6999,0,27968,145.0,64.2,1.0
51726,2014,6798,0,21996,20.0,60.1,1.0
51727,2016,7995,0,15000,20.0,64.2,1.0
51728,2017,8495,0,14000,20.0,64.2,1.0
51729,2016,6995,0,18500,20.0,64.2,1.0
51730,2018,9999,0,8681,145.0,64.2,1.0
51731,2014,7495,0,5000,20.0,60.1,1.0
51732,2019,9699,0,501,145.0,54.3,1.0
51733,2014,4998,0,48916,20.0,62.8,1.0
51734,2019,8995,0,3412,145.0,54.3,1.0
51735,2017,7999,0,15974,150.0,64.2,1.0
51736,2017,8299,0,9028,145.0,64.2,1.0
51737,2017,7499,0,23325,20.0,64.2,1.0
51738,2017,7500,0,14000,145.0,64.2,1.0
51739,2015,7250,0,38106,20.0,61.4,1.0
51740,2016,7950,0,19725,20.0,64.2,1.0
51741,2016,6000,0,22000,20.0,62.8,1.0
51742,2020,15485,0,622,145.0,53.3,1.0
51743,2014,6495,0,21800,20.0,60.1,1.0
51744,2018,10500,0,5400,145.0,52.3,1.0
51745,2017,8990,0,9500,145.0,60.1,1.0
51746,2015,5290,0,25401,20.0,62.8,1.0
51747,2018,11995,0,27019,150.0,50.4,1.0
51748,2016,7699,0,12043,20.0,62.8,1.0
51749,2017,8495,0,13381,20.0,64.2,1.0
51750,2019,11995,1,4316,145.0,52.3,1.0
51751,2015,7995,0,34398,20.0,61.4,1.0
51752,2017,8000,0,16562,20.0,64.2,1.0
51753,2020,10799,0,1000,145.0,51.4,1.0
51754,2017,8100,1,12638,145.0,64.2,1.0
51755,2013,3999,0,57407,20.0,62.8,1.0
51756,2014,6999,0,24000,20.0,60.1,1.0
51757,2018,8698,0,1904,150.0,64.2,1.0
51758,2017,7591,0,10467,20.0,64.2,1.0
51759,2018,7950,0,6000,150.0,54.3,1.0
51760,2018,9950,0,11744,150.0,68.9,1.0
51761,2017,7000,0,16315,150.0,64.2,1.0
51762,2020,10290,0,1000,145.0,54.3,1.0
51763,2019,9290,0,1000,145.0,54.3,1.0
51764,2016,7495,0,28388,20.0,64.2,1.0
51765,2017,6950,0,29000,145.0,68.9,1.0
51766,2017,6450,0,29455,20.0,64.2,1.0
51767,2015,6495,0,46731,20.0,60.1,1.0
51768,2019,9291,0,3445,145.0,54.3,1.0
51769,2014,5221,0,45594,20.0,62.8,1.0
51770,2013,5395,0,34515,20.0,60.1,1.0
51771,2017,6980,0,8520,145.0,64.2,1.0
51772,2015,5243,0,41195,20.0,62.8,1.0
51773,2013,5801,0,47000,20.0,60.1,1.0
51774,2019,8375,0,4069,145.0,54.3,1.0
51775,2019,8999,0,4309,145.0,54.3,1.0
51776,2017,7698,0,18019,20.0,64.2,1.0
51777,2014,5830,0,43258,20.0,60.1,1.0
51778,2018,9995,0,6178,145.0,64.2,1.0
51779,2019,11495,0,1241,145.0,52.3,1.0
51780,2019,10495,0,3321,145.0,54.3,1.0
51781,2017,6822,0,28244,20.0,64.2,1.0
51782,2017,7995,0,34604,145.0,64.2,1.0
51783,2020,13500,0,2122,145.0,50.4,1.0
51784,2014,6110,0,19912,20.0,62.8,1.0
51785,2018,7995,0,24136,150.0,68.9,1.0
51786,2015,5796,0,42201,20.0,60.1,1.0
51787,2017,7482,0,20775,20.0,64.2,1.0
51788,2014,5602,0,45614,0.0,68.9,1.0
51789,2019,9991,0,25,145.0,54.3,1.0
51790,2020,11295,0,499,145.0,54.3,1.0
51791,2019,9491,0,2948,145.0,54.3,1.0
51792,2019,10261,0,25,145.0,54.3,1.0
51793,2019,9990,0,550,145.0,54.3,1.0
51794,2016,6871,0,26630,20.0,64.2,1.0
51795,2017,7511,0,9613,150.0,64.2,1.0
51796,2013,4611,0,55940,20.0,62.8,1.0
51797,2016,6834,0,22634,20.0,64.2,1.0
51798,2018,7952,0,7419,145.0,64.2,1.0
51799,2018,8712,0,1607,145.0,64.2,1.0
51800,2014,5295,0,32060,20.0,62.8,1.0
51801,2014,4995,0,57637,20.0,62.8,1.0
51802,2016,6400,0,42781,20.0,62.8,1.0
51803,2016,6490,0,32458,20.0,64.2,1.0
51804,2015,5602,0,48429,20.0,62.8,1.0
51805,2018,8922,0,9040,145.0,68.9,1.0
51806,2019,9241,0,807,145.0,54.3,1.0
51807,2018,8872,0,27385,145.0,60.1,1.0
51808,2019,10498,0,10,145.0,54.3,1.0
51809,2018,7892,0,2054,145.0,64.2,1.0
51810,2020,15991,0,1113,150.0,53.3,1.0
51811,2017,6942,0,65817,145.0,60.1,1.0
51812,2019,9790,0,10,145.0,54.3,1.0
51813,2019,10491,0,100,145.0,54.3,1.0
51814,2019,10491,0,800,145.0,54.3,1.0
51815,2018,8191,0,10961,150.0,64.2,1.0
51816,2017,8630,0,3521,145.0,64.2,1.0
51817,2013,5995,0,23390,20.0,62.8,1.0
51818,2019,9149,0,4542,145.0,54.3,1.0
51819,2017,7190,0,11971,20.0,64.2,1.0
51820,2019,10946,0,350,145.0,52.3,1.0
51821,2018,8412,0,6261,145.0,64.2,1.0
51822,2018,8072,0,10000,150.0,68.9,1.0
51823,2017,6895,0,17178,150.0,64.2,1.0
51824,2017,7495,0,17467,145.0,64.2,1.0
51825,2017,6210,0,18253,20.0,64.2,1.0
51826,2013,4795,0,19083,20.0,62.8,1.0
51827,2018,7390,0,18602,145.0,64.2,1.0
51828,2015,5690,0,27042,20.0,62.8,1.0
51829,2017,6810,0,21374,20.0,64.2,1.0
51830,2017,6191,0,28267,145.0,64.2,1.0
51831,2016,6495,0,25500,20.0,62.8,1.0
51832,2017,7091,0,11162,145.0,64.2,1.0
51833,2014,4091,0,78847,20.0,62.8,1.0
51834,2016,6038,0,14072,20.0,62.8,1.0
51835,2017,6990,0,14215,150.0,64.2,1.0
51836,2014,4495,0,46748,20.0,62.8,1.0
51837,2019,9500,0,5026,145.0,54.3,1.0
51838,2019,9600,0,1992,145.0,54.3,1.0
51839,2019,9800,0,3170,145.0,54.3,1.0
51840,2019,9700,0,4815,145.0,54.3,1.0
51841,2019,9400,0,3329,145.0,54.3,1.0
51842,2013,4995,0,41596,20.0,62.8,1.0
51843,2015,6395,0,38881,20.0,62.8,1.0
51844,2019,9900,0,3207,145.0,54.3,1.0
51845,2017,7495,0,16633,150.0,62.8,1.0
51846,2017,7995,0,9256,150.0,68.9,1.0
51847,2016,6490,0,23657,20.0,62.8,1.0
51848,2013,5995,0,55000,20.0,60.1,1.0
51849,2017,8995,0,19000,150.0,60.1,1.0
51850,2015,7940,1,16670,20.0,62.8,1.0
51851,2017,7298,0,8351,145.0,64.2,1.0
51852,2014,4498,0,55115,20.0,62.8,1.0
51853,2014,4298,0,73917,20.0,62.8,1.0
51854,2016,7495,0,15747,20.0,61.4,1.0
51855,2013,4982,0,52000,20.0,60.1,1.0
51856,2017,8500,0,6500,150.0,64.2,1.0
51857,2014,4330,0,49160,20.0,62.8,1.0
51858,2016,6500,0,10810,20.0,62.8,1.0
51859,2016,7141,0,24792,20.0,64.2,1.0
51860,2017,7300,0,7668,145.0,62.8,1.0
51861,2017,7640,0,21882,145.0,64.2,1.0
51862,2014,5799,0,28500,20.0,62.8,1.0
51863,2015,7990,0,16561,20.0,60.1,1.0
51864,2018,8750,1,20974,145.0,68.9,1.0
51865,2017,6940,0,27332,145.0,64.2,1.0
51866,2020,10191,0,3500,145.0,54.3,1.0
51867,2017,8450,0,21427,150.0,64.2,1.0
51868,2020,9641,0,3500,145.0,54.3,1.0
51869,2019,9690,0,2463,145.0,54.3,1.0
51870,2019,9690,0,2569,145.0,54.3,1.0
51871,2020,13290,0,1000,145.0,50.4,1.0
51872,2017,7182,0,26500,145.0,64.2,1.0
51873,2017,8701,0,13288,145.0,64.2,1.0
51874,2018,9001,0,14479,150.0,68.9,1.0
51875,2019,8490,0,1445,145.0,54.3,1.0
51876,2016,6241,0,32734,20.0,62.8,1.0
51877,2019,9490,0,1400,145.0,54.3,1.0
51878,2019,9490,0,762,145.0,54.3,1.0
51879,2017,8750,0,18118,150.0,60.1,1.0
51880,2016,5970,0,23926,20.0,62.8,1.0
51881,2013,6250,0,30442,20.0,60.1,1.0
51882,2020,11000,0,2000,145.0,54.3,1.0
51883,2014,6592,0,38737,20.0,60.1,1.0
51884,2019,9790,0,87,145.0,54.3,1.0
51885,2013,5495,0,17652,20.0,62.8,1.0
51886,2017,7895,0,38779,20.0,64.2,1.0
51887,2017,7995,0,14215,20.0,64.2,1.0
51888,2019,10200,0,3000,145.0,54.3,1.0
51889,2019,10150,0,3000,145.0,54.3,1.0
51890,2019,10350,0,3000,145.0,54.3,1.0
51891,2017,7690,0,17144,20.0,64.2,1.0
51892,2018,12990,0,16099,150.0,50.4,1.0
51893,2017,8490,0,2425,150.0,64.2,1.0
51894,2015,6995,0,18644,20.0,62.8,1.0
51895,2016,8495,1,21397,20.0,70.6,1.0
51896,2019,10995,0,2350,145.0,51.4,1.0
51897,2017,7490,0,21605,20.0,64.2,1.0
51898,2016,6495,0,21490,20.0,62.8,1.0
51899,2016,8495,0,12695,20.0,61.4,1.0
51900,2014,6495,0,46000,20.0,60.1,1.0
51901,2016,6295,0,28863,20.0,64.2,1.0
51902,2019,9998,0,20,145.0,54.3,1.0
51903,2017,7495,0,31000,145.0,64.2,1.0
51904,2019,9900,0,2500,145.0,54.3,1.0
51905,2014,6298,0,31225,20.0,60.1,1.0
51906,2020,10990,0,25,150.0,54.3,1.0
51907,2019,9998,0,15,145.0,54.3,1.0
51908,2014,5195,0,46430,20.0,62.8,1.0
51909,2017,8790,0,18983,150.0,60.1,1.0
51910,2016,6811,0,27349,20.0,64.2,1.0
51911,2017,7957,0,6877,150.0,62.8,1.0
51912,2014,4591,0,47620,20.0,62.8,1.0
51913,2019,10513,0,7201,145.0,55.4,1.0
51914,2018,8393,0,8457,145.0,68.9,1.0
51915,2014,4330,0,49160,20.0,62.8,1.0
51916,2016,6500,0,15587,20.0,62.8,1.0
51917,2017,7495,0,15000,150.0,64.2,1.0
51918,2017,6962,0,26718,20.0,64.2,1.0
51919,2018,8102,0,14561,145.0,64.2,1.0
51920,2018,10701,0,5600,150.0,64.2,1.0
51921,2015,5510,0,51190,20.0,62.8,1.0
51922,2017,7362,0,25000,145.0,64.2,1.0
51923,2019,8780,0,5600,145.0,54.3,1.0
51924,2015,6980,0,17052,20.0,62.8,1.0
51925,2015,5495,0,32717,20.0,62.8,1.0
51926,2016,7832,0,30821,20.0,64.2,1.0
51927,2013,4845,0,38824,20.0,62.8,1.0
51928,2016,7000,0,17809,20.0,64.2,1.0
51929,2019,8490,0,6000,145.0,55.4,1.0
51930,2019,10490,0,5000,145.0,54.3,1.0
51931,2019,9650,0,1711,150.0,54.3,1.0
51932,2016,7498,0,15443,20.0,64.2,1.0
51933,2014,5495,0,34974,20.0,62.8,1.0
51934,2016,7498,0,11215,20.0,64.2,1.0
51935,2020,11250,0,1000,145.0,54.3,1.0
51936,2014,6430,0,23250,20.0,60.1,1.0
51937,2016,7700,0,13620,0.0,67.3,1.0
51938,2016,6990,0,11732,20.0,64.2,1.0
51939,2019,8500,0,3348,150.0,54.3,1.0
51940,2019,10250,0,1240,145.0,54.3,1.0
51941,2017,7350,0,14577,20.0,64.2,1.0
51942,2020,9990,0,63,145.0,54.3,1.0
51943,2016,7300,1,15776,20.0,64.2,1.0
51944,2017,8500,0,13261,20.0,64.2,1.0
51945,2019,9990,0,3000,145.0,54.3,1.0
51946,2019,9190,0,3706,145.0,54.3,1.0
51947,2020,10250,0,1131,150.0,51.4,1.0
51948,2017,7180,0,18916,20.0,64.2,1.0
51949,2016,7080,0,18694,20.0,64.2,1.0
51950,2019,9750,0,2852,145.0,54.3,1.0
51951,2020,9990,0,581,145.0,54.3,1.0
51952,2016,6990,0,14616,20.0,64.2,1.0
51953,2020,12990,0,200,145.0,50.4,1.0
51954,2019,9690,0,3000,145.0,62.8,1.0
51955,2019,9690,0,3000,145.0,54.3,1.0
51956,2018,8990,0,9556,145.0,60.1,1.0
51957,2017,8950,0,19288,145.0,64.2,1.0
51958,2016,8251,0,9396,20.0,64.2,1.0
51959,2020,11780,0,6,145.0,50.4,1.0
51960,2017,7490,0,14487,145.0,64.2,1.0
51961,2014,5390,0,31136,20.0,62.8,1.0
51962,2017,7750,0,3817,20.0,64.2,1.0
51963,2018,7996,0,32423,150.0,64.2,1.0
51964,2019,8590,0,7370,145.0,54.3,1.0
51965,2019,8590,0,5270,145.0,54.3,1.0
51966,2016,7790,0,15886,20.0,64.2,1.0
51967,2016,6995,0,13392,20.0,62.8,1.0
51968,2017,7500,0,10551,145.0,64.2,1.0
51969,2017,6999,0,25527,20.0,64.2,1.0
51970,2020,10990,0,25,150.0,54.3,1.0
51971,2018,7495,0,22500,145.0,64.2,1.0
51972,2015,5995,0,50263,20.0,60.1,1.0
51973,2013,5763,0,31033,20.0,62.8,1.0
51974,2018,9999,0,9726,145.0,64.2,1.0
51975,2017,7490,0,22331,150.0,64.2,1.0
51976,2017,7790,0,6530,150.0,64.2,1.0
51977,2018,7990,0,21875,145.0,64.2,1.0
51978,2016,7999,0,22797,20.0,64.2,1.0
51979,2014,5490,0,49562,20.0,62.8,1.0
51980,2016,7490,0,1646,20.0,64.2,1.0
51981,2016,6390,0,31912,20.0,62.8,1.0
51982,2020,10990,0,100,145.0,54.3,1.0
51983,2019,10790,0,1961,145.0,54.3,1.0
51984,2019,10690,0,1479,145.0,54.3,1.0
51985,2019,10290,0,1837,145.0,54.3,1.0
51986,2019,10790,0,1307,145.0,54.3,1.0
51987,2019,8790,0,3500,145.0,54.3,1.0
51988,2014,4991,0,42642,20.0,62.8,1.0
51989,2019,10990,0,2000,150.0,51.4,1.0
51990,2019,9990,0,2000,150.0,54.3,1.0
51991,2020,10790,0,1000,150.0,54.3,1.0
51992,2020,10790,0,1000,150.0,54.3,1.0
51993,2015,6390,0,8730,20.0,61.4,1.0
51994,2013,5500,0,34510,20.0,62.8,1.0
51995,2013,5470,0,28393,20.0,60.1,1.0
51996,2017,6990,0,21827,150.0,60.1,1.0
51997,2014,5180,0,30320,20.0,62.8,1.0
51998,2016,6500,0,13140,20.0,62.8,1.0
51999,2013,4920,0,48260,20.0,60.1,1.0
52000,2018,7950,0,23636,150.0,64.2,1.0
52001,2017,6290,0,43356,20.0,64.2,1.0
52002,2017,8950,0,9556,145.0,64.2,1.0
52003,2016,7150,0,32939,20.0,64.2,1.0
52004,2020,11750,0,5000,145.0,51.4,1.0
52005,2016,7450,0,28895,20.0,64.2,1.0
52006,2018,8750,0,12500,145.0,64.2,1.0
52007,2014,5650,0,42210,20.0,62.8,1.0
52008,2020,11750,0,5000,145.0,51.4,1.0
52009,2016,6990,0,25280,20.0,61.4,1.0
52010,2017,6890,0,14850,145.0,64.2,1.0
52011,2020,10750,0,100,145.0,54.3,1.0
52012,2017,8450,0,12778,150.0,64.2,1.0
52013,2017,7562,0,15000,145.0,64.2,1.0
52014,2017,7690,0,19888,20.0,64.2,1.0
52015,2019,8510,0,3000,145.0,54.3,1.0
52016,2017,7689,0,8950,145.0,64.2,1.0
52017,2017,7689,0,8950,150.0,64.2,1.0
52018,2018,8690,0,6436,150.0,54.3,1.0
52019,2017,7290,0,33269,20.0,64.2,1.0
52020,2017,7488,0,18571,20.0,64.2,1.0
52021,2017,7488,0,28449,150.0,64.2,1.0
52022,2017,7990,0,35285,20.0,64.2,1.0
52023,2017,7240,0,26203,145.0,64.2,1.0
52024,2017,8250,0,19251,150.0,64.2,1.0
52025,2020,14500,0,2500,145.0,50.4,1.0
52026,2018,10000,1,6803,145.0,68.9,1.0
52027,2019,11000,0,2500,145.0,54.3,1.0
52028,2019,10500,0,3500,145.0,54.3,1.0
52029,2019,9900,0,5000,145.0,54.3,1.0
52030,2017,9250,0,6130,145.0,64.2,1.0
52031,2020,11000,0,2500,145.0,54.3,1.0
52032,2020,11000,0,2500,145.0,54.3,1.0
52033,2017,7990,0,22300,145.0,60.1,1.0
52034,2019,10290,0,2442,145.0,54.3,1.0
52035,2020,11590,0,25,145.0,51.4,1.0
52036,2020,11590,0,25,145.0,51.4,1.0
52037,2020,11890,0,25,145.0,51.4,1.0
52038,2020,11780,0,531,145.0,51.4,1.0
52039,2019,8980,0,5400,145.0,54.3,1.0
52040,2019,9375,0,6000,145.0,54.3,1.0
52041,2017,7450,0,5323,145.0,64.2,1.0
52042,2013,5990,0,26688,20.0,60.1,1.0
52043,2013,6400,0,17196,20.0,60.1,1.0
52044,2015,7950,0,18921,20.0,61.4,1.0
52045,2019,9375,0,6000,145.0,54.3,1.0
52046,2020,13317,0,5000,145.0,50.4,1.0
52047,2020,11528,0,5000,145.0,54.3,1.0
52048,2019,9375,0,6000,145.0,54.3,1.0
52049,2018,10495,1,12004,150.0,68.9,1.0
52050,2017,7350,0,22314,150.0,64.2,1.0
52051,2016,6059,0,20118,20.0,62.8,1.0
52052,2020,10490,0,5000,145.0,54.3,1.0
52053,2020,10815,0,5000,145.0,54.3,1.0
52054,2020,10490,0,386,145.0,54.3,1.0
52055,2016,7990,0,12502,20.0,64.2,1.0
52056,2017,6691,0,25242,20.0,64.2,1.0
52057,2020,10990,0,2870,145.0,51.4,1.0
52058,2019,8960,0,5026,145.0,54.3,1.0
52059,2019,8960,0,5985,145.0,54.3,1.0
52060,2019,8960,0,1232,145.0,54.3,1.0
52061,2019,9741,0,995,145.0,54.3,1.0
52062,2020,9990,0,387,145.0,54.3,1.0
52063,2019,9375,0,6000,145.0,54.3,1.0
52064,2017,8290,0,13423,0.0,68.9,1.0
52065,2019,13490,0,7859,145.0,52.3,1.0
52066,2019,10000,0,4786,145.0,52.3,1.0
52067,2017,7999,0,23656,20.0,64.2,1.0
52068,2019,9850,0,16488,145.0,52.3,1.0
52069,2018,7490,0,12106,145.0,64.2,1.0
52070,2017,8499,0,24388,20.0,64.2,1.0
52071,2017,7600,0,16735,150.0,64.2,1.0
52072,2018,10495,1,16515,145.0,67.3,1.0
52073,2016,4995,0,47183,20.0,62.8,1.0
52074,2017,7800,0,16700,145.0,60.1,1.0
52075,2019,9391,0,4707,150.0,54.3,1.0
52076,2020,10000,0,4000,145.0,54.3,1.0
52077,2014,4995,0,78977,20.0,60.1,1.0
52078,2020,10000,0,1000,145.0,54.3,1.0
52079,2020,9700,0,100,145.0,54.3,1.0
52080,2018,8950,0,8579,145.0,64.2,1.0
52081,2017,6450,0,30000,20.0,64.2,1.0
52082,2017,8950,0,26104,20.0,64.2,1.0
52083,2020,9700,0,999,145.0,54.3,1.0
52084,2020,9700,0,999,145.0,54.3,1.0
52085,2017,7250,0,17546,20.0,64.2,1.0
52086,2017,9250,0,12500,20.0,60.1,1.0
52087,2018,9490,0,5971,150.0,64.2,1.0
52088,2016,6990,0,12321,20.0,62.8,1.0
52089,2020,9890,0,1441,150.0,54.3,1.0
52090,2019,9490,0,2914,150.0,62.8,1.0
52091,2013,5406,0,20222,20.0,62.8,1.0
52092,2015,7793,0,24409,20.0,61.4,1.0
52093,2019,10690,0,4141,145.0,52.3,1.0
52094,2019,9490,0,3525,145.0,54.3,1.0
52095,2019,9490,0,4540,145.0,54.3,1.0
52096,2020,10200,0,10,145.0,54.3,1.0
52097,2020,10200,0,10,150.0,54.3,1.0
52098,2019,10800,0,2500,145.0,54.3,1.0
52099,2020,10200,0,10,145.0,54.3,1.0
52100,2020,10200,0,10,145.0,54.3,1.0
52101,2020,10200,0,10,145.0,54.3,1.0
52102,2020,10000,0,10,145.0,54.3,1.0
52103,2020,10200,0,10,145.0,54.3,1.0
52104,2020,11520,0,10,145.0,51.4,1.0
52105,2020,11520,0,50,150.0,51.4,1.0
52106,2019,9995,0,1000,145.0,54.3,1.0
52107,2020,10000,0,10,145.0,54.3,1.0
52108,2020,10000,0,10,150.0,54.3,1.0
52109,2017,8890,0,21159,150.0,64.2,1.0
52110,2019,9490,0,3000,145.0,54.3,1.0
52111,2019,9790,0,3000,145.0,54.3,1.0
52112,2017,8590,0,17382,20.0,64.2,1.0
52113,2020,10490,0,1300,145.0,54.3,1.0
52114,2016,7490,0,9993,20.0,62.8,1.0
52115,2019,10490,0,4117,150.0,52.3,1.0
52116,2019,9490,0,3000,145.0,54.3,1.0
52117,2019,9990,0,3000,145.0,54.3,1.0
52118,2017,6990,0,28886,20.0,64.2,1.0
52119,2017,7490,0,23530,20.0,64.2,1.0
52120,2015,6490,0,19200,20.0,62.8,1.0
52121,2016,6990,0,30000,20.0,64.2,1.0
52122,2016,7990,0,27000,20.0,64.2,1.0
52123,2017,7000,0,39000,145.0,64.2,1.0
52124,2018,9490,0,24000,145.0,64.2,1.0
52125,2017,7391,0,23450,150.0,64.2,1.0
52126,2015,6191,0,20091,20.0,62.8,1.0
52127,2013,6192,0,42180,20.0,60.1,1.0
52128,2018,9995,0,12500,145.0,68.9,1.0
52129,2016,7695,0,23000,20.0,64.2,1.0
52130,2020,9490,0,6000,145.0,54.3,1.0
52131,2020,9490,0,6000,145.0,54.3,1.0
52132,2017,8990,0,18172,150.0,60.1,1.0
52133,2020,9990,0,500,145.0,54.3,1.0
52134,2013,5895,0,39000,20.0,60.1,1.0
52135,2016,6495,0,13097,20.0,62.8,1.0
52136,2015,5990,0,37229,20.0,62.8,1.0
52137,2020,10995,0,100,145.0,54.3,1.0
52138,2014,6495,0,43416,20.0,60.1,1.0
52139,2015,5995,0,29427,20.0,62.8,1.0
52140,2015,7990,0,18551,20.0,61.4,1.0
52141,2015,7995,1,11500,20.0,64.2,1.0
52142,2020,10995,0,2000,145.0,51.4,1.0
52143,2017,7990,0,22539,20.0,64.2,1.0
52144,2019,10795,0,150,145.0,54.3,1.0
